index,date,Pressure,Humidity,Temperature,NO_s,NO2_s,O3_s,CO_s,NO,NO2,O3,CO,Hour,Day_of_week,Day_of_month,Month,Day,is_weekday,daypart,Season,NO_lag_feature,NO2_lag_feature,CO_lag_feature,O3_lag_feature,NO_rolling_mean,NO2_rolling_mean,CO_rolling_mean,O3_rolling_mean,NO_rolling_min,NO2_rolling_min,CO_rolling_min,O3_rolling_min,NO_rolling_max,NO2_rolling_max,CO_rolling_max,O3_rolling_max,NO_rolling_std,NO2_rolling_std,CO_rolling_std,O3_rolling_std
859,2019-04-06 01:00:00,102412.43571428572,18.63567380952381,26.947166666666664,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375000000001,0.026928423703703675,0.005815765006479935,0.0011958409735449086,0.03768307757885968,1,5,6,4,Saturday,0,3,0,0.026928423703703675,0.005815765006479935,0.03768307757885968,0.0011958409735449086,0.05456649462026936,0.014417978758146403,0.08481055482841611,0.002839560047501757,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03042441244976805,0.008591220418963598,0.03579445760862119,0.00241666691511985
860,2019-04-06 02:00:00,102509.13913639479,20.981535983550376,24.798498971898564,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.07209730832000599,0.015335570432093465,0.0035882907167873344,0.08278707797040877,2,5,6,4,Saturday,0,3,0,0.026928423703703675,0.005815765006479935,0.03768307757885968,0.0011958409735449086,0.05496588754994551,0.01448758635661542,0.08504004913635015,0.0028334420884216782,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.030431806473988025,0.008574470513189924,0.03570913229206703,0.0024128864468799557
861,2019-04-06 03:00:00,102479.56386066764,16.925662191582003,29.47264876632801,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.1336495611111109,0.0111795777777777,0.00043701,0.0592544101123595,3,5,6,4,Saturday,0,3,0,0.026928423703703675,0.005815765006479935,0.03768307757885968,0.0011958409735449086,0.05614279104252583,0.014500057139228797,0.08459692548299036,0.0028322115966117273,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.0315337960302975,0.008568819353162548,0.03576293976158347,0.0024140374550547074
862,2019-04-06 04:00:00,102457.93100970176,14.169894717930292,26.870046712181097,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.1336495611111109,0.0111795777777777,0.00043701,0.05925441011235949,4,5,6,4,Saturday,0,0,0,0.026928423703703675,0.005815765006479935,0.03768307757885968,0.0011958409735449086,0.05732713860538875,0.014523474385582132,0.08431238810110701,0.0028277330654795795,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.032550236877670044,0.008556874761156847,0.03585562049432369,0.0024174917889453022
863,2019-04-06 05:00:00,102495.1455290802,17.709789136561618,24.224345375352293,0.27002031793919207,0.000900439192074463,0.010435608205574966,0.07025286734563155,0.10115324645429424,0.008973407656519468,0.0007410065466382983,0.06406957112674933,5,5,6,4,Saturday,0,0,0,0.026928423703703675,0.005815765006479935,0.03768307757885968,0.0011958409735449086,0.05818889993741373,0.014532823772050552,0.08408196446727889,0.0028235998731827553,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03274261713566154,0.008550295692621513,0.03591445577371949,0.0024202177818547334
864,2019-04-06 06:00:00,102551.85145722344,17.049201347539956,28.156057662174867,0.46317028832853924,0.0014354109996865996,0.01934316426782352,0.06461639672964138,0.06268670050729823,0.0066589641341459485,0.00038259364156307337,0.04614090952663952,6,5,6,4,Saturday,0,0,0,0.07209730832000599,0.015335570432093465,0.08278707797040877,0.0035882907167873344,0.058762778156825436,0.014562283984389666,0.08373346876605353,0.002817130894307358,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03238784808948393,0.008518413882799053,0.03612016753858715,0.0024246732557652658
865,2019-04-06 07:00:00,102581.53292154027,16.682295965304245,30.765479037981336,0.34081345045674055,0.0011214770184430583,0.014116001830510273,0.06695407395847022,0.08375945050578487,0.007010557479861891,0.001594792166735337,0.04771625066344484,7,5,6,4,Saturday,0,0,0,0.1336495611111109,0.0111795777777777,0.0592544101123595,0.00043701,0.05957692563592814,0.014589470044341532,0.08332671978877217,0.0028165048021551444,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03214257560234662,0.0084902441556309,0.03630506562428047,0.0024249706244724055
866,2019-04-06 08:00:00,102551.04052443385,15.90294861607734,32.29027148722024,0.25656013563682045,0.0009054899439367758,0.01051970582479507,0.06607589839094159,0.11214468073061046,0.009009561987721872,0.003061966841701941,0.05474179212310091,8,5,6,4,Saturday,0,0,0,0.1336495611111109,0.0111795777777777,0.05925441011235949,0.00043701,0.060635495644625885,0.014521882369997744,0.08307200410043152,0.0028231020457599783,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03239418598842821,0.008512028738617828,0.036419960460537776,0.002423468948740299
867,2019-04-06 09:00:00,102528.67073512907,16.273184062850728,31.20048120089787,0.22685887456484824,0.000828918004115218,0.009244743598654438,0.07428834215167546,0.1149515364007393,0.007261980076401082,0.002456476525574171,0.04778930783028467,9,5,6,4,Saturday,0,0,0,0.10115324645429424,0.008973407656519468,0.06406957112674933,0.0007410065466382983,0.06172748060177754,0.014433490149090613,0.08278734646111639,0.0028285195392430806,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.1352637297476623,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03266281195596593,0.00854876669305048,0.03658919644876544,0.0024211794607798937
868,2019-04-06 10:00:00,102468.10297856883,17.922258990192518,29.088557936796224,0.09776121826763016,0.00044642500302699914,0.0028760381787957643,0.08360001952415547,0.13989388688985896,0.007981408017756509,0.0021046130768005472,0.05597062102902375,10,5,6,4,Saturday,0,1,0,0.06268670050729823,0.0066589641341459485,0.04614090952663952,0.00038259364156307337,0.06311639830284729,0.01435366254653295,0.08249046583943717,0.0028331486798583994,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.13989388688985896,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03347626520149664,0.00857763064569329,0.03669087416544641,0.0024187173927139607
869,2019-04-06 11:00:00,102414.54033086137,16.73276873930405,30.536246434683402,0.31651222043230576,0.0011407207644038653,0.014436420109669078,0.059339347547062146,0.08961374182399903,0.006415294144692141,0.0014618381229971017,0.04481953004194693,11,5,6,4,Saturday,0,1,0,0.08375945050578487,0.007010557479861891,0.04771625066344484,0.001594792166735337,0.06390674284837108,0.014255190731200714,0.08211008894255069,0.0028352052747116856,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.13989388688985896,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03330637389761943,0.00862112783501887,0.036891704887493944,0.0024173345177621805
870,2019-04-06 12:00:00,102358.36447821441,15.465293719577348,31.544256203253,0.2877815379117122,0.0011107144050021634,0.013936798774878249,0.06569282553189222,0.09219895432547431,0.006296233651613974,0.001979879621675545,0.047101525875858835,12,5,6,4,Saturday,0,1,0,0.11214468073061046,0.009009561987721872,0.05474179212310091,0.003061966841701941,0.06472786373319817,0.014155301529046115,0.08178373357727164,0.002841477057419146,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.13989388688985896,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03314115478152216,0.008664565430005974,0.03706276941114108,0.002413133437107794
871,2019-04-06 13:00:00,102266.94188376753,16.182069831971635,29.572905811623247,0.18316445928024483,0.0007741958635219084,0.00833359178047385,0.07281579479471763,0.11562591049455959,0.007460052889006591,0.002114390891342782,0.048461001066787295,13,5,6,4,Saturday,0,1,0,0.1149515364007393,0.007261980076401082,0.04778930783028467,0.002456476525574171,0.0658278769533715,0.014069267317812858,0.08142169161395098,0.0028479557326055093,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.13989388688985896,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03328018406437316,0.008695048847531748,0.03721805027332971,0.002409065084796556
872,2019-04-06 14:00:00,102180.42235780359,17.071999015941746,27.352101948435347,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14530186437975307,0.008364152895536665,0.0019670475733123095,0.05224915857672734,14,5,6,4,Saturday,0,1,0,0.13989388688985896,0.007981408017756509,0.05597062102902375,0.0021046130768005472,0.06718096083598163,0.014007448911957588,0.08108769944720419,0.002855064207837475,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.14530186437975307,0.03298087920509619,0.183782649312711,0.0118918822222222,0.034172149280907976,0.008717166544073,0.03733551742907066,0.0024039113065274973
873,2019-04-06 15:00:00,102115.07024875622,16.87112696517413,26.273353233830846,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14513550708044295,0.00840434808004414,0.0019452035728026234,0.052349170969092036,15,5,6,4,Saturday,0,1,0,0.08961374182399903,0.006415294144692141,0.04481953004194693,0.0014618381229971017,0.068403477650774,0.013954086231257892,0.08075039995320336,0.002861546086080828,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.14530186437975307,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03510080612639575,0.008737804651459917,0.037448364040044334,0.002399328465545581
874,2019-04-06 16:00:00,102062.07950705625,16.64535440270324,24.9170562512423,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14512690991807292,0.008406425322997332,0.001944074698866995,0.0523543394995968,16,5,6,4,Saturday,0,2,0,0.09219895432547431,0.006296233651613974,0.047101525875858835,0.001979879621675545,0.0695167848107147,0.013937549527960372,0.0805002700849969,0.0028653255141036856,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.14530186437975307,0.03298087920509619,0.183782649312711,0.0118918822222222,0.0360324230189556,0.008747079307152999,0.0375579848131932,0.002397155849874696
875,2019-04-06 17:00:00,102011.84583497829,16.43273588630083,23.4044769048559,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14521478662662493,0.008385192587621096,0.001955613590603997,0.05230150887604215,17,5,6,4,Saturday,0,2,0,0.11562591049455959,0.007460052889006591,0.048461001066787295,0.002114390891342782,0.07051334981010213,0.013881568353094464,0.08028265415747067,0.0028691530208421138,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.14530186437975307,0.03298087920509619,0.183782649312711,0.0118918822222222,0.036953959513931274,0.00876760805073933,0.037661153182735704,0.0023949567424045148
876,2019-04-06 18:00:00,101967.21249018068,16.294163000785545,22.18395915161037,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14529181228231436,0.008366581679322601,0.0019657276551452957,0.05225520180006228,18,5,6,4,Saturday,0,2,0,0.14530186437975307,0.008364152895536665,0.05224915857672734,0.0019670475733123095,0.07123876371915436,0.013829679922816262,0.08044898782374771,0.002873022669516131,0.004606,0.000164,0.03269915214957816,7.853499999999937e-05,0.14530186437975307,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03781699161137457,0.008787409310158647,0.03749971410892796,0.002392733330034729
877,2019-04-06 19:00:00,101925.1122228762,16.26843633509908,21.110282519128898,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.1453156365333778,0.008360825273254336,0.001968855963638711,0.052240878891749665,19,5,6,4,Saturday,0,2,0,0.14513550708044295,0.00840434808004414,0.052349170969092036,0.0019452035728026234,0.07198336719994655,0.013760175096762913,0.080652547477312,0.0028769053528088706,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453156365333778,0.03298087920509619,0.183782649312711,0.0118918822222222,0.03865326689645042,0.008807517793704013,0.03729023940719468,0.0023904965788895255
878,2019-04-06 20:00:00,101873.67602040817,16.338377943485085,20.595182496075353,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.14531288981506738,0.008361488934240281,0.001968495298273125,0.05224253019211652,20,5,6,4,Saturday,0,2,0,0.14512690991807292,0.008406425322997332,0.0523543394995968,0.001944074698866995,0.07274296444110039,0.013712941049581992,0.08075843212667334,0.002880786533329254,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453156365333778,0.03298087920509619,0.183782649312711,0.0118918822222222,0.039461172938880615,0.008825904678454448,0.03719386087235622,0.0023882519705753277
879,2019-04-06 21:00:00,101844.2080078125,17.2926083984375,22.9800078125,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.1453634778036777,0.008349265884548528,0.0019751378925780944,0.05221211718477139,21,5,6,4,Saturday,0,2,0,0.14521478662662493,0.008385192587621096,0.05230150887604215,0.001955613590603997,0.0734934252340523,0.013634431609464568,0.08086399997387483,0.0028846953913259075,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04023738385659849,0.008844134165468838,0.0370971736713702,0.0023859882774285197
880,2019-04-06 22:00:00,101772.28353849363,18.127489046526186,27.22777800959733,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.13755833962909858,0.008581801034842396,0.0018928023253818942,0.05279070382331383,22,5,6,4,Saturday,0,3,0,0.14529181228231436,0.008366581679322601,0.05225520180006228,0.0019657276551452957,0.07411720172634034,0.013572791568484885,0.08097559476522782,0.002888261184459244,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04082233030545818,0.008861278374888933,0.03699524263511533,0.0023838539351580252
881,2019-04-06 23:00:00,101722.93961605585,18.599521116928447,29.971267015706804,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.13018072044793463,0.010984789226294278,0.0007968489179755664,0.05876974337235518,23,5,6,4,Saturday,0,3,0,0.1453156365333778,0.008360825273254336,0.052240878891749665,0.001968855963638711,0.07467708178794778,0.013536724263307829,0.08114947121854997,0.0028872605050617203,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.041267797370115496,0.0088656237062107,0.036849437851034644,0.002384684554910896
882,2019-04-07 00:00:00,101661.04391648668,18.526413606911447,31.955197984161266,0.0659276219512195,0.0003515,0.0012954879999999,0.08724375,0.1336495611111109,0.0111795777777777,0.00043701,0.0592544101123595,0,6,7,4,Sunday,0,3,0,0.14531288981506738,0.008361488934240281,0.05224253019211652,0.001968495298273125,0.07518009509349127,0.013513981342367934,0.08132839628374719,0.002884760496839299,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.041728979798175886,0.008869233175334994,0.03669911961719124,0.002386945834667921
883,2019-04-07 01:00:00,101619.45216836735,18.431273596938777,32.852563775510205,0.0659276219512195,0.0003515,0.0012954879999999,0.08724374999999998,0.12597335003897372,0.012425667004778028,0.0012332989491213135,0.058181889187598666,1,6,7,4,Sunday,0,3,0,0.1453634778036777,0.008349265884548528,0.05221211718477139,0.0019751378925780944,0.07569455740313821,0.013478512154961991,0.08149614925597813,0.0028855783592382158,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.042088379981459104,0.008867536680148077,0.03655433529000214,0.0023863436255569938
884,2019-04-07 02:00:00,101619.45216836735,18.431273596938777,32.852563775510205,0.0659276219512195,0.0003515,0.0012954879999999,0.08724374999999998,0.12597335003897372,0.012425667004778028,0.0012332989491213135,0.058181889187598666,2,6,7,4,Sunday,0,3,0,0.13755833962909858,0.008581801034842396,0.05279070382331383,0.0018928023253818942,0.07618906250984918,0.013479118156792102,0.08148232131284185,0.0028863962216371334,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04243490487737934,0.008867462080896508,0.036562990158595626,0.0023857409828896285
885,2019-04-07 03:00:00,101450.27710843373,23.339797858099065,25.19426372155288,0.5824800845864941,0.0022730333333333,0.033290007428125,0.0032162499999999995,0.020900630194184946,0.004231180247582039,0.0015478541971148537,0.06481794240140751,3,6,7,4,Sunday,0,3,0,0.13018072044793463,0.010984789226294278,0.05876974337235518,0.0007968489179755664,0.07544497840640506,0.013376094998954284,0.08110412244422324,0.002876553250812145,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04285280324339487,0.008924533886984444,0.03654544362949457,0.0023863725597207098
886,2019-04-07 04:00:00,101349.59662576688,16.000618865030674,30.655184049079754,0.5720128894640423,0.0022730333333333,0.033290007428125,0.0032162500000000004,0.07263869186369792,0.005697659057696253,0.007222957089116373,0.06546307243105465,4,6,7,4,Sunday,0,0,0,0.1336495611111109,0.0111795777777777,0.0592544101123595,0.00043701,0.07534940548294405,0.013264918420330528,0.08064358869115452,0.002899285590956191,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04284996917977199,0.008961691915654732,0.03646008973942393,0.002401697023708167
887,2019-04-07 05:00:00,101308.04876160991,18.594852683178537,27.10485810113519,0.5220187542419685,0.0021362058823529103,0.03101175991466717,0.07757441224845198,0.012473791735562687,0.005381216406375367,0.002051196271363544,0.043057728649501525,5,6,7,4,Sunday,0,0,0,0.12597335003897372,0.012425667004778028,0.058181889187598666,0.0012332989491213135,0.07453225221581791,0.013155973955903458,0.07998490255483226,0.002900468927692933,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04338979430434384,0.009001631981886698,0.036562901660709905,0.002401206814121655
888,2019-04-07 06:00:00,101302.53354753355,17.42440257040257,28.54094311094311,0.3871640398134277,0.001658912587412565,0.023064580787989005,0.04011664737289737,0.02867744405385578,0.013626416702576647,0.00289462559976555,0.06525513153918112,6,6,7,4,Sunday,0,0,0,0.12597335003897372,0.012425667004778028,0.058181889187598666,0.0012332989491213135,0.07392009891325972,0.013148050117367046,0.07970566186394053,0.002905166553298017,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04367213105671464,0.009000912835628427,0.036572058271008484,0.002400083013186776
889,2019-04-07 07:00:00,101249.47284345048,17.400491125310612,28.626214057507987,0.35683962467733654,0.0015793168264110543,0.02173927038218846,0.04298576277955271,0.03668749201573772,0.008965287607636296,0.0015059232925994487,0.09595990021160251,7,6,7,4,Sunday,0,0,0,0.020900630194184946,0.004231180247582039,0.06481794240140751,0.0015478541971148537,0.0733730663471121,0.013111890513268495,0.07968092010926203,0.0029040779192899087,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04384904173592364,0.009011664246327218,0.03656012389078355,0.002400660520531237
890,2019-04-07 08:00:00,101243.69914298602,17.393466546384,28.650273643061194,0.3117501334796528,0.0013915721695985383,0.018613225173545283,0.04975322225981055,0.03852394251548719,0.01305599629830096,0.0015918506392579243,0.09901828859934887,8,6,7,4,Sunday,0,0,0,0.07263869186369792,0.005697659057696253,0.06546307243105465,0.007222957089116373,0.07274235643968938,0.013078560281941008,0.07972840750244677,0.0028982992207149463,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04396598131723061,0.009006569756195045,0.03658247546252229,0.002402148798587564
891,2019-04-07 09:00:00,101136.50133175496,17.51360224918615,28.69923498076354,0.3163500170825544,0.001374820282134736,0.01833429762145924,0.05035706218555785,0.03991682136303331,0.012822311860592225,0.0018241145208067865,0.11239602022560578,9,6,7,4,Sunday,0,0,0,0.012473791735562687,0.005381216406375367,0.043057728649501525,0.002051196271363544,0.07172567836936575,0.013005422308186469,0.07990690663123337,0.0028960614625512587,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04372230813535704,0.008983099488756205,0.03670067317966489,0.002402901293249602
892,2019-04-07 10:00:00,101131.12492590398,17.14900622406639,29.45999703615886,0.3350733973296113,0.001376621517486645,0.0183642891175533,0.05029213470657972,0.03306744658993605,0.010282123230002167,0.001670180018560036,0.10475506339979955,10,6,7,4,Sunday,0,1,0,0.02867744405385578,0.013626416702576647,0.06525513153918112,0.00289462559976555,0.07063304804809736,0.01291047798291207,0.08009812919390337,0.0028879172453917168,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.043525133626562705,0.008969056397410946,0.03678258087629134,0.0024037333180186456
893,2019-04-07 11:00:00,101010.67768107391,16.99766514235138,30.227440625460982,0.3553681077042885,0.00137193369228498,0.018286234414109703,0.053872540143436023,0.0412513267751081,0.011761114983527509,0.0013688035404335332,0.10497809468008437,11,6,7,4,Sunday,0,1,0,0.03668749201573772,0.008965287607636296,0.09595990021160251,0.0015059232925994487,0.06951385277461457,0.012819882330081684,0.08023435225714885,0.0028829342745263753,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.0430493181227779,0.00894140298511326,0.03685090377093271,0.0024056449322642456
894,2019-04-07 12:00:00,100985.51649670066,16.896871625674866,30.290613377324537,0.3647523766966119,0.0013889205158968026,0.018569073774032645,0.051595205066129614,0.04108304949301801,0.010491981445527309,0.0017543661919581888,0.10789826985386251,12,6,7,4,Sunday,0,1,0,0.03852394251548719,0.01305599629830096,0.09901828859934887,0.0015918506392579243,0.06839265420015452,0.01271417794465606,0.08033686094932764,0.002879849112330058,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04253969140883957,0.00891546814693145,0.03691463646429143,0.0024066193752940563
895,2019-04-07 13:00:00,100885.62936746988,16.923956174698795,30.107921686746987,0.4137883369324861,0.0013932951807228734,0.01864191419597134,0.061449912455453656,0.039428186626223945,0.012921161363055163,0.0015126962249051884,0.09905558369130071,13,6,7,4,Sunday,0,1,0,0.03991682136303331,0.012822311860592225,0.11239602022560578,0.0018241145208067865,0.06725175487728026,0.012637392367772438,0.08035996170741222,0.0028746421201261796,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04200642013164466,0.008885167551448815,0.03692576354964654,0.0024082259821006737
896,2019-04-07 14:00:00,100824.36295406785,17.499702641849293,29.15734914440108,0.4672842440413574,0.0013898548483938576,0.015704793010937287,0.05425053418643048,0.041824762652189824,0.01227789148074058,0.001437107882512265,0.10185173337866464,14,6,7,4,Sunday,0,1,0,0.03306744658993605,0.010282123230002167,0.10475506339979955,0.001670180018560036,0.06703493900803069,0.012636495164178247,0.0803719659273849,0.002869504696211692,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04209102289956047,0.008885200393535839,0.03693263196798508,0.0024099786867203014
897,2019-04-07 15:00:00,100772.54015913527,18.26926137216634,27.96553070109593,0.4946844015185265,0.0013900107341239872,0.007672518253715577,0.062011406030353065,0.038926512748963915,0.013438688979520184,0.0015291481312242167,0.10808972346010959,15,6,7,4,Sunday,0,1,0,0.0412513267751081,0.011761114983527509,0.10497809468008437,0.0013688035404335332,0.06699758441505925,0.012658038620579662,0.08047041282483605,0.002866188092367896,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.042114836245716665,0.008884922114169181,0.036994380733055936,0.002411278348875945
898,2019-04-07 16:00:00,100689.41202939853,19.193974801259937,26.763068846557672,0.5048676712867609,0.0013890761211939222,0.007666779213439246,0.07650874264322496,0.03785109479733873,0.01508922063063508,0.0019381386964359118,0.10283676915197307,16,6,7,4,Sunday,0,2,0,0.04108304949301801,0.010491981445527309,0.10789826985386251,0.0017543661919581888,0.06694095127865254,0.0127096259358607,0.08052198779588672,0.0028659213756388694,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04215121131106358,0.008886324756826195,0.0370223560232862,0.002411377860012825
899,2019-04-07 17:00:00,100686.78709187548,20.259413819286255,25.862186788154897,0.51606086107685,0.0014019965831434896,0.007746117995444109,0.06132786717051398,0.036840526096346866,0.010861825834627697,0.0010311734944834017,0.10475720014303681,17,6,7,4,Sunday,0,2,0,0.039428186626223945,0.012921161363055163,0.09905558369130071,0.0015126962249051884,0.06687245826977946,0.012680324764803429,0.08063505309851034,0.002862005139084073,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04219590106815809,0.00888833510906708,0.03708018039993952,0.0024135994417117334
900,2019-04-07 18:00:00,100653.84461230153,20.47262447972869,25.504428857715432,0.49029104834726783,0.0014178665793124524,0.007843568548789806,0.07128754164014446,0.03596989903877183,0.012355956146754218,0.0015686395143515227,0.1024629900392237,18,6,7,4,Sunday,0,2,0,0.041824762652189824,0.01227789148074058,0.10185173337866464,0.001437107882512265,0.06684693390754866,0.012682468473177163,0.08069001512181326,0.0028600507291306684,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.042214151247458837,0.008888233695716516,0.03710887153097571,0.0024144594731339755
901,2019-04-07 19:00:00,100635.05711318796,23.26647793354102,24.129569055036345,0.7846023906076315,0.0021473255451713085,0.01232285002492205,0.02550921761422633,0.011476353167906947,0.004632460673820193,0.0007925722752137797,0.041002838810141884,19,6,7,4,Sunday,0,2,0,0.038926512748963915,0.013438688979520184,0.10808972346010959,0.0015291481312242167,0.06645180835786602,0.01257501914519186,0.08015901762900664,0.0028551142762320504,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.042578022186543746,0.008930750119128937,0.03730980748103679,0.0024174810394650124
902,2019-04-07 20:00:00,100595.98944444445,23.78836888888889,24.16422777777778,0.833210048611111,0.0022730333333333,0.013094765366666601,0.036724572482638836,0.008351016895547193,0.0029950475325287345,0.0011311304597100339,0.03646486848144675,20,6,7,4,Sunday,0,2,0,0.03785109479733873,0.01508922063063508,0.10283676915197307,0.0019381386964359118,0.06598211552070792,0.01242643743244222,0.07951896688295292,0.0028537361590278993,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.043001705901131025,0.00898556067963289,0.03752849127365766,0.002418372704381635
903,2019-04-07 21:00:00,100626.56804733728,24.67825325443787,25.4096449704142,0.8176478634012712,0.0022730333333333,0.0130947653666666,0.06645372199532627,0.009258657321346278,0.004124935585941575,0.001340276889516756,0.04447532714661401,21,6,7,4,Sunday,0,2,0,0.036840526096346866,0.010861825834627697,0.10475720014303681,0.0010311734944834017,0.06562318831505004,0.012304003520045263,0.07867974465595991,0.002849844581267232,0.004606,0.000164,0.035628870967193735,7.853499999999937e-05,0.1453634778036777,0.03298087920509619,0.183782649312711,0.0118918822222222,0.04335059528806832,0.00902818121351909,0.03740040068442925,0.00242005996757394
